tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0263495,movie,Johnny Virus,Johnny Virus,0,2005.0,,100,"Crime,Drama"
tt0263496,movie,Pretty Things,Les jolies choses,0,2001.0,,105,Drama
tt0263657,movie,Lipgloss Explosion!,Lipgloss Explosion!,0,2001.0,,106,"Comedy,Sci-Fi"
tt0263667,movie,Pictures Deep in One's Eyes,Lontano in fondo agli occhi,0,2000.0,,102,Drama
tt0263671,movie,Love the Hard Way,Love the Hard Way,0,2001.0,,104,"Crime,Drama,Romance"
tt0263725,movie,Me Without You,Me Without You,0,2001.0,,107,Drama
tt0263728,movie,Megiddo: The Omega Code 2,Megiddo: The Omega Code 2,0,2001.0,,104,"Action,Adventure,Fantasy"
tt0263734,movie,Men with Brooms,Men with Brooms,0,2002.0,,102,"Comedy,Drama,Romance"
tt0263746,movie,Mindstorm,Mindstorm,0,2001.0,,97,"Action,Horror,Mystery"
tt0263757,movie,Uptown Girls,Uptown Girls,0,2003.0,,92,"Comedy,Drama,Romance"
tt0263761,movie,More Than Puppy Love,More Than Puppy Love,0,2002.0,,85,"Drama,Family"
tt0263939,movie,El Rey,El rey,0,2004.0,,92,"Action,Drama"
tt0263971,movie,The Scarecrow,The Scarecrow,0,2000.0,,81,"Animation,Family,Fantasy"
tt0264079,movie,"Tainah, an Amazon Adventure",Tainá: Uma Aventura na Amazônia,0,2000.0,,90,"Adventure,Family,Fantasy"
tt0264108,movie,Trinity,Trinity,0,2003.0,,82,"Drama,Sci-Fi,Thriller"
tt0264150,movie,View from the Top,View from the Top,0,2003.0,,87,"Comedy,Romance"
tt0264319,movie,Drift,Drift,0,2001.0,,89,Drama
tt0264323,movie,2001 Maniacs,2001 Maniacs,0,2005.0,,87,"Comedy,Horror"
tt0264333,movie,The Abduction Club,The Abduction Club,0,2002.0,,96,"Action,Adventure,Comedy"
tt0264335,movie,Addicted to Murder 3: Blood Lust,Addicted to Murder 3: Blood Lust,0,2000.0,,85,Horror
tt0264355,movie,American Chai,American Chai,0,2001.0,,92,"Comedy,Drama"
tt0264365,movie,Ancient Warriors,Ancient Warriors,0,2003.0,,99,Action
tt0264395,movie,Basic,Basic,0,2003.0,,98,"Action,Crime,Drama"
tt0264410,movie,Berserker,Berserker,0,2004.0,,84,"Action,Adventure,Fantasy"
tt0264425,movie,Bill's Gun Shop,Bill's Gun Shop,0,2001.0,,93,"Crime,Drama"
tt0264429,movie,Black Mask 2: City of Masks,Black Mask 2: City of Masks,0,2002.0,,102,"Action,Drama,Sci-Fi"
